"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","georeferencedBy","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","organismQuantity","organismQuantityType","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","georeferencedDate","verbatimEventDate","institutionID","georeferenceProtocol","county","locality","collectionCode","verbatimLocality","gbifID","occurrenceID","catalogNumber","disposition","previousIdentifications","institutionCode","occurrenceRemarks","accessRights","collectionID","verbatimTaxonRank","name","networkKeys","elevation","elevationAccuracy","datasetName","municipality","language","type","ownerInstitutionCode","projectId","georeferenceSources","datasetID","taxonID","vernacularName","eventTime","sex","identifiedBy","samplingProtocol","nomenclaturalCode","verbatimSRS","verbatimCoordinateSystem","verbatimElevation","identificationID","higherGeography","references","otherCatalogNumbers","locationAccordingTo","locationRemarks","identificationRemarks","recordNumber","informationWithheld","footprintWKT","organismID","identificationQualifier","higherClassification","habitat","dateIdentified","georeferenceRemarks","identifiedByIDs.type","identifiedByIDs.value","http...unknown.org.nick","http...unknown.org.captive","vitality","recordedByIDs.type","recordedByIDs.value","lifeStage","infraspecificEpithet","fieldNumber","coordinatePrecision","dynamicProperties","samplingEffort","behavior","individualCount","eventRemarks","eventID","fieldNotes","verbatimIdentification","parentEventID","gadm"
"1935620621","Lampropeltis micropholis Cope, 1860",5.882294,-73.356334,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T11:54:30.177+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",31,"SOUTH_AMERICA","Santander",NA,2018,10,28,"2018-10-28",301,301,"2018-12-26T08:13:04.000+00:00","2025-03-07T11:54:30.177+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"18219352","none","none",NA,NA,FALSE,"Cuyai Arias",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Cuyai Arias","18219352",NA,"2018/10/28 2:02 PM -05",NA,NA,NA,NA,"Observations","Gambita, Santander, Colombia","1935620621","https://www.inaturalist.org/observations/18219352","18219352",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"bobbyfingers",NA,NA,NA,NA,NA,"39163260",NA,"https://www.inaturalist.org/observations/18219352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-11-07T21:07:22",NA,NA,NA,"cuyai","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251848579","Lampropeltis micropholis Cope, 1860",0.132406,-78.669776,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:02:18.896+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",15,"SOUTH_AMERICA","Pichincha",NA,2018,10,26,"2018-10-26",299,299,"2023-11-08T21:24:16.000+00:00","2025-03-07T12:02:18.896+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"25213875","none","none",NA,NA,FALSE,"Holger Beck",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA","Holger Beck","25213875",NA,"2018/10/26 2:40 PM -05",NA,NA,NA,NA,"Observations","Distrito Metropolitano de Quito, Ecuador","2251848579","https://www.inaturalist.org/observations/25213875","25213875",NA,NA,"iNaturalist","Sorry about the lousy picture quality. Photo taken with cheap cell phone.",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"Chris Harrison",NA,NA,NA,NA,NA,"55264573",NA,"https://www.inaturalist.org/observations/25213875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-05-16T15:02:00",NA,NA,NA,"holgerbeck","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3095843947","Lampropeltis micropholis Cope, 1860",5.743929,-75.742738,"","d27e3988-f380-43dc-927a-0897726a0d44","df604473-66f0-444d-94c4-22795f268afe","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2025-01-22T22:58:08.009+00:00","2025-02-01T01:15:29.515+00:00",106,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Antioquia",NA,2018,10,18,"2018-10-18",291,291,NA,"2025-02-01T01:15:29.515+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",2,"Individuos",FALSE,"AGAC:Quebradona-Fauna_Herpetos.txt:3487","none","none",NA,NA,FALSE,NA,NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA",NA,"AGAC:Quebradona-Fauna_Herpetos.txt:3487",NA,"18/10/18","830.127.076-7",NA,"Jericó","El chaquiro",NA,NA,"3095843947","AGAC:Quebradona-Fauna_Herpetos.txt:3487",NA,NA,NA,"AngloGold Ashanti Colombia S.A.S. (AGAC)","Observada por los contratistas del proyecto",NA,NA,NA,"Lampropeltis micropholis Cope, 1860","2ee1bff7-0b34-4fa3-9433-feaa7c6ee08b",2163.27,NA,NA,"Quebradona",NA,NA,NA,NA,NA,NA,NA,"Falsa coral",NA,NA,NA,"Búsqueda libre y sin restricciones",NA,"MAGNA-SIRGAS: Origen Oeste","Coordenadas proyectadas","2163.279047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosque de galería y/o ripario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPML26",NA,NA,NA,NA,NA,NA,"Fuana_2018",NA,NA,NA,NA
"3095843904","Lampropeltis micropholis Cope, 1860",5.750271,-75.737299,"","d27e3988-f380-43dc-927a-0897726a0d44","df604473-66f0-444d-94c4-22795f268afe","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2025-01-22T22:58:08.009+00:00","2025-02-01T01:15:29.507+00:00",106,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Antioquia",NA,2018,10,21,"2018-10-21",294,294,NA,"2025-02-01T01:15:29.507+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",1,"Individuos",FALSE,"AGAC:Quebradona-Fauna_Herpetos.txt:3493","none","none",NA,NA,FALSE,NA,NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA",NA,"AGAC:Quebradona-Fauna_Herpetos.txt:3493",NA,"21/10/18","830.127.076-7",NA,"Jericó","El chaquiro",NA,NA,"3095843904","AGAC:Quebradona-Fauna_Herpetos.txt:3493",NA,NA,NA,"AngloGold Ashanti Colombia S.A.S. (AGAC)",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860","2ee1bff7-0b34-4fa3-9433-feaa7c6ee08b",2140.99,NA,NA,"Quebradona",NA,NA,NA,NA,NA,NA,NA,"Falsa coral",NA,NA,NA,"Búsqueda libre y sin restricciones",NA,"MAGNA-SIRGAS: Origen Oeste","Coordenadas proyectadas","2140.998853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantación de coníferas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPML32",NA,NA,NA,NA,NA,NA,"Fuana_2018",NA,NA,NA,NA
"4979120540","Lampropeltis micropholis Cope, 1860",5.789694,-73.548667,"cdround,gass84,inmano","2618e878-7e19-412d-99e3-f12a8aa23ebb","2a7e3080-28a9-11dd-97cd-b8a03c50a862","804b8dd0-07ac-4a30-bf92-3c1d862faf5e","2a7e3080-28a9-11dd-97cd-b8a03c50a862","CO","EML","2025-01-23T07:42:22.473+00:00","2025-02-06T17:44:22.442+00:00",396,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Boyacá",NA,2018,11,25,"2018-11-25",329,329,NA,"2025-02-06T17:44:22.442+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",2,NA,FALSE,"IAVH:COLECCIÓN:REPTILES:IAvH-R-8994","none","none",NA,NA,FALSE,"Orlando Acevedo Charry","Hemipenes|Animal completo (ETOH)","WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA",NA,"IAVH:COLECCIÓN:REPTILES:IAvH-R-8994",NA,NA,NA,NA,"Gachantivá","Vereda La Caja, Finca y Reserva Los Yataros","Colección de Reptiles del Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH-R)",NA,"4979120540","IAVH:COLECCIÓN:REPTILES:IAvH-R-8994","IAvH-R-8994",NA,NA,"Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH)","Especímenes inventariados en el 2022. | Se ubicó en el frasco de la especie determinada | Actualización del inventario en el 2019.",NA,"RNC:3",NA,"Lampropeltis micropholis Cope, 1860",NA,2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniela Murillo-Bedoya",NA,NA,NA,"GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosque andino","2018-11-25T00:00:00","Las coordenadas no corresponden con el municipio documentado teniendo en cuenta la capa IGAC 2019.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912442963","Lampropeltis micropholis Cope, 1860",-0.222637,-78.427132,"cdc,conti,gass84,gdativ","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:16.667+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Pichincha",NA,2018,11,23,"2018-11-23",327,327,NA,"2025-01-31T20:04:16.667+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR17034","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Fabiola Pérez|Fernando Ayala",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR17034",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Cumbayá, Vía Intervalles. Urbanización Pallares Meneses","QCAZR",NA,"4912442963","QCAZR17034","QCAZR17034","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",2333,0,"Bioweb","Cumbaya","es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,NA,NA,NA,NA,NA,"2333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En el patio de la casa de Fabiola Pérez. Durante el día. Sacrificada con una escoba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005272958","Lampropeltis micropholis Cope, 1860",-0.233906,-78.456754,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T17:14:31.560+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",66,"SOUTH_AMERICA","Pichincha",NA,2018,12,8,"2018-12-08T22:05:02",342,342,"2023-11-08T21:12:31.000+00:00","2025-03-07T17:14:31.560+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"18910190","none","none",NA,NA,FALSE,"Carlos Picho",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Carlos Picho","18910190",NA,"2018-12-08 10:05:02 PM GMT-05:00",NA,NA,NA,NA,"Observations","Unnamed Road, 170184, Ecuador","2005272958","https://www.inaturalist.org/observations/18910190","18910190",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"22:05:02+05:00",NA,"bobbyfingers",NA,NA,NA,NA,NA,"41039237",NA,"https://www.inaturalist.org/observations/18910190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-12-09T04:04:56",NA,NA,NA,"carlos_picho_22","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898452330","Lampropeltis micropholis Cope, 1860",6.08832,-75.636889,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T11:55:48.315+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",2,"SOUTH_AMERICA","Antioquia",NA,2018,12,30,"2018-12-30",364,364,"2023-11-08T21:11:59.000+00:00","2025-03-07T11:55:48.315+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"19315857","none","none",NA,NA,FALSE,"Daniel Vásquez-Restrepo",NA,"WGS84","Squamata","CO",NA,NA,"LATIN_AMERICA","Colombia","NORTH_AMERICA","Daniel Vásquez-Restrepo","19315857",NA,"2018/12/30 2:34 PM -05",NA,NA,NA,NA,"Observations","Caldas, Antioquia, Colombia","2898452330","https://www.inaturalist.org/observations/19315857","19315857",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,"https://www.inaturalist.org/projects/rioaburra",NA,NA,"515423",NA,NA,NA,"Daniel Vásquez-Restrepo",NA,NA,NA,NA,NA,"42209244",NA,"https://www.inaturalist.org/observations/19315857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-12-30T20:26:31",NA,"ORCID","https://orcid.org/0000-0002-8306-408X","microteiido","wild",NA,"ORCID","https://orcid.org/0000-0002-8306-408X","Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596116528","Lampropeltis micropholis Cope, 1860",4.60001,-74.33333,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T17:28:04.553+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",2162,"SOUTH_AMERICA","Cundinamarca",NA,2018,12,1,"2018-12-01T12:39",335,335,"2023-11-09T15:24:06.000+00:00","2025-03-07T17:28:04.553+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"40971946","none","none",NA,NA,FALSE,"Fabien Anthelme",NA,"WGS84","Squamata","CO","none",NA,"LATIN_AMERICA","Colombia","NORTH_AMERICA","Fabien Anthelme","40971946",NA,"2018/12/01 12:39 PM SST",NA,NA,NA,NA,"Observations","Chicaque, San Antonio Del Tequendama, Cundinamarca, Colombie","2596116528","https://www.inaturalist.org/observations/40971946","40971946",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,"https://www.inaturalist.org/projects/biodiversidad-de-san-antonio-del-tequendama",NA,NA,"515423",NA,"12:39:00+14:00",NA,"Gabriel Camilo Jaramillo Giraldo",NA,NA,NA,NA,NA,"92644219",NA,"https://www.inaturalist.org/observations/40971946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-29T18:25:02",NA,"ORCID","https://orcid.org/0000-0001-8687-4179","fabien_anthelme","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993717156","Lampropeltis micropholis Cope, 1860",-0.193237,-78.444863,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T11:56:46.340+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",1953,"SOUTH_AMERICA","Pichincha",NA,2019,1,14,"2019-01-14T02:20",14,14,"2023-11-09T00:21:00.000+00:00","2025-03-07T11:56:46.340+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"19903318","none","none",NA,NA,FALSE,"David Weaver",NA,"WGS84","Squamata","EC","none",NA,"LATIN_AMERICA","Ecuador","LATIN_AMERICA","David Weaver","19903318",NA,"2019/01/14 2:20 AM HST",NA,NA,NA,NA,"Observations","Quito, Ecuador","1993717156","https://www.inaturalist.org/observations/19903318","19903318",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"02:20:00-10:00",NA,"Diego F. Cisneros-Heredia",NA,NA,NA,NA,NA,"44389059",NA,"https://www.inaturalist.org/observations/19903318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-02-02T17:33:41",NA,"ORCID","https://orcid.org/0000-0002-6132-2738","davidweaver","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990604112","Lampropeltis micropholis Cope, 1860",5.874714,-76.082736,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T11:56:47.298+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",122,"SOUTH_AMERICA","Antioquia",NA,2019,1,26,"2019-01-26",26,26,"2019-03-09T18:20:51.000+00:00","2025-03-07T11:56:47.298+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"19916469","none","none",NA,NA,FALSE,"Bioexploradores Farallones",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Bioexploradores Farallones","19916469",NA,"2019/01/26 10:04 AM -05",NA,NA,NA,NA,"Observations","Cd Bolívar, Antioquia, Colombia","1990604112","https://www.inaturalist.org/observations/19916469","19916469",NA,NA,"iNaturalist","2000msnm Fotografías: Jorge Cano",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"bobbyfingers",NA,NA,NA,NA,NA,"44007995",NA,"https://www.inaturalist.org/observations/19916469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-01-27T23:46:42",NA,NA,NA,"bioexploradoresfarallones","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265825304","Lampropeltis micropholis Cope, 1860",2.538404,-75.805497,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:03:48.747+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",88,"SOUTH_AMERICA","Huila",NA,2019,2,26,"2019-02-26T16:51:56",57,57,"2023-09-04T20:12:19.000+00:00","2025-03-07T12:03:48.747+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"26604326","none","none",NA,NA,FALSE,"ferhdz",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","ferhdz","26604326",NA,"2019-02-26 4:51:56 PM GMT-05:00",NA,NA,NA,NA,"Observations","Nataga, Huíla, Colômbia","2265825304","https://www.inaturalist.org/observations/26604326","26604326",NA,NA,"iNaturalist","Muerta en camino de herradura",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"16:51:56-05:00",NA,"Dario Jose Alarcon Naforo",NA,NA,NA,NA,NA,"58224759",NA,"https://www.inaturalist.org/observations/26604326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-06-09T08:04:33",NA,NA,NA,"ferhdz","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563439732","Lampropeltis micropholis Cope, 1860",11.149289,-74.090928,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T17:13:19.334+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Magdalena",NA,2019,3,2,"2019-03-02",61,61,"2024-06-21T19:57:39.000+00:00","2025-03-07T17:13:19.334+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"20978450","none","none",NA,NA,FALSE,"Raton de Minca",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Raton de Minca","20978450",NA,"2019/03/02 11:40 AM -05",NA,NA,NA,NA,"Observations","Santa Marta, Magdalena, Colombia","2563439732","https://www.inaturalist.org/observations/20978450","20978450",NA,NA,"iNaturalist","Longitud alrededor de 1.5 m. Solo se ven algunas partes del cuerpo",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"Alejandro Corrales García",NA,NA,NA,NA,NA,"84276677",NA,"https://www.inaturalist.org/observations/20978450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-01-19T22:03:07",NA,NA,NA,"forajido","wild","alive",NA,NA,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
