"Tipo de contacto","Fecha hora contacto","Coorde.nadaX","coorden.adaY"
"Captura",2023-05-10,438701.34,3075022.12
"Captura",2023-05-10,438539.89,3073971.09
"Captura",2023-05-11,440249.3,3072522.31
"Captura",2023-05-11,458399.59,3101714.22
"Recogida",2023-05-10,456740.44,3098516.54
"Captura",2023-05-10,457210.74,3094186.5
"Recogida",2023-05-11,455481.99,3098365.47
"Recogida",2023-05-11,430672.92,3105967.98
"Captura",2023-05-11,456490.02,3093186.51
"Captura",2023-05-11,456528.67,3093163.03
"Recogida",2022-06-10,446754.16,3097087.48
"Recogida",2023-05-11,446464.37,3097251.58
"Captura",2023-05-11,440606.56,3072314.99
"Captura",2023-05-11,434342.71,3110847.08
"Muda",2023-05-11,434449.64,3110952.23
"Muda",2023-05-11,458496.92,3100988.48
"Muda",2023-05-11,458468.96,3101000.59
"Muda",2023-05-11,458437.21,3100982.82
"Muda",2023-05-11,458177,3100120.23
"Captura",2023-05-11,457493.19,3100482.28
"Captura",2023-05-11,452851.77,3097450.44
"Captura",2023-05-11,451948.93,3097447.75
"Captura",2023-05-11,432287.48,3110019.3
"Captura",2023-05-11,453069.99,3098415.84
"Recogida",2023-05-09,439331.25,3075306.81
"Captura",2023-05-11,453069.99,3098415.84
"Captura",2023-05-11,432205.09,3110068.88
"Muda",2023-05-11,458422.38,3101036.23
"Captura",2023-05-11,458422.84,3101017.23
"Captura",2023-05-11,455735.89,3098463.5
"Recogida",2023-05-11,439737.66,3074465.81
"Captura",2023-05-11,458443.75,3101032.13
"Captura",2023-05-11,452318.45,3098326.66
"Captura",2023-05-11,454239.35,3097950.86
"Captura",2023-05-11,438591.15,3074492.64
"Captura",2023-05-11,438551.62,3074593
"Muda",2023-05-11,438546.62,3074496.89
"Muda",2023-05-11,438486,3074516.24
"Excremento",2023-05-11,438608.89,3074298.81
"Recogida",2023-05-11,434467.47,3109523.8
"Captura",2023-05-11,458988.62,3097905.01
"Captura",2023-05-10,457096.73,3093313.46
"Observada",2023-05-12,456757.63,3094492.03
"Observada",2023-05-12,457729.45,3095061.75
"Muda",2023-05-12,451000.61,3096033.25
"Muda",2023-05-12,450869.46,3096140.51
"Recogida",2023-05-11,457488.66,3107935
"Recogida",2023-05-06,434362.89,3112962.27
"Recogida",2023-05-12,457968.53,3095292.51
"Captura",2023-05-12,457567.76,3095080.79
"Captura",2023-05-12,458441.2,3095655.47
"Recogida",2023-05-12,458291.06,3108145.59
"Recogida",2023-05-07,449931.39,3095768.2
"Recogida",2023-05-08,449920.03,3095755.12
"Recogida",2023-05-01,449914.2,3095770.31
"Recogida",2023-05-09,449908.49,3095770.33
"Observada",2023-05-12,457681.17,3095008.36
"Recogida",2023-05-12,458309.35,3101811.47
"Captura",2023-05-12,454929.67,3096392.72
"Observada",2023-05-12,458459.15,3101674.07
"Recogida",2023-05-12,452218.29,3097676.75
"Muda",2023-05-12,458496.05,3101381.4
"Captura",2023-05-12,457548.27,3094751.19
"Captura",2023-05-12,434288.52,3110735.73
"Captura",2023-05-12,458431.38,3101135.26
"Captura",2023-05-12,434312.49,3110815.12
"Recogida",2023-05-12,462466.62,3098787.95
"Observada",2023-05-12,457976.09,3096265.81
"Captura",2023-05-12,457936.01,3096231.26
"Muda",2023-05-12,458431.95,3101027.04
"Recogida",2023-05-12,435009.52,3112825.33
"Recogida",2023-05-12,452711.65,3098456.83
"Muda",2023-05-12,459026.29,3101324.2
"Captura",2023-05-12,455986.41,3098625.85
"Captura",2023-05-12,435034.96,3113119.23
"Observada",2023-05-12,445612.29,3104792.35
"Captura",2023-05-12,458162.41,3100105.35
"Muda",2023-05-12,439808.09,3074622.47
"Excremento",2023-05-12,439793.34,3074609.99
"Excremento",2023-05-12,439798.5,3074630.54
"Excremento",2023-05-12,439787.41,3074528.4
"Muda",2023-05-12,439785.03,3074513.6
"Muda",2023-05-12,439809.01,3074609.94
"Captura",2023-05-12,452148.46,3097672.18
"Muda",2023-05-12,439811.06,3074503.27
"Captura",2023-05-12,457576.74,3100551.95
"Muda",2023-05-12,458423.9,3101028.43
"Muda",2023-05-12,458447.1,3101008.35
"Muda",2023-05-12,458456.37,3100980.74
"Captura",2023-05-12,454362.93,3097743.46
"Recogida",2023-05-11,456800.49,3094343.86
"Captura",2023-05-13,434326.43,3110838.05
"Captura",2023-05-13,455946.73,3096757.86
"Captura",2023-05-13,455949.43,3096757.14
"Captura",2023-05-13,457212.43,3098201.23
"Captura",2023-05-13,457468.2,3108336.11
"Captura",2023-05-13,456269.3,3098137.08
"Captura",2023-05-13,438984.31,3076242.24
"Muda",2023-05-13,439511.12,3074661.48
"Captura",2023-05-13,457579.48,3108350.96
"Captura",2023-05-13,434899.15,3112581.26
"Captura",2023-05-13,440062.88,3072952.52
"Captura",2023-05-13,457045.78,3107183.01
"Muda",2023-05-13,456206.17,3097323.05
"Muda",2023-05-13,456188.03,3097326.19
"Captura",2023-05-13,457467.65,3107920.97
"Captura",2023-05-13,457677.2,3108309.62
"Captura",2023-05-13,432214.72,3110141.72
"Muda",2023-05-13,455275.38,3097599.11
"Muda",2023-05-13,455463.9,3097598.92
"Muda",2023-05-13,438552.21,3074207.66
"Captura",2023-05-13,438570.4,3074439.75
"Excremento",2023-05-13,438549.84,3074598.94
"Excremento",2023-05-13,438559.76,3074605.29
"Recogida",2023-05-13,452907.26,3099714.82
"Captura",2023-05-13,438474.06,3074223.75
"Muda",2023-05-13,438543.87,3074420.79
"Captura",2023-05-13,438580.94,3074391.98
"Captura",2023-05-13,456920.57,3107221.59
"Muda",2023-05-13,438610.12,3074218.25
"Captura",2023-05-13,454739.36,3098820.05
"Captura",2023-05-13,434417.75,3110886.17
"Muda",2023-05-13,457290.06,3108011.67
"Muda",2023-05-13,440665.52,3072418.37
"Recogida",2023-05-13,434731,3112716.54
"Muda",2023-05-13,438535.73,3074243.43
"Captura",2023-05-14,454959.34,3099215.58
"Captura",2023-05-14,432695.46,3111142.89
"Captura",2023-05-14,457397.12,3107914.69
"Muda",2023-05-14,457412.56,3098263.81
"Muda",2023-05-13,440636.9,3072501.07
"Muda",2023-05-13,438525.62,3074247.85
"Recogida",2023-05-14,433490.31,3109911.77
"Recogida",2023-05-14,434588.56,3110798.88
"Muda",2023-05-13,457467.68,3108161.59
"Muda",2023-05-13,457467.65,3108155.82
"Captura",2023-05-14,432462.17,3109799.46
"Recogida",2023-05-14,440501.37,3072878.2
"Captura",2023-05-14,451691.64,3096178.34
"Captura",2023-05-14,432215.68,3109972.26
"Muda",2023-05-14,457523.28,3107975.11
"Muda",2023-05-14,457233.6,3107522
"Muda",2023-05-14,457231.94,3107524.02
"Muda",2023-05-14,452085.85,3097574.82
"Muda",2023-05-14,434277.33,3110780.84
"Muda",2023-05-14,438505.23,3074106.18
"Captura",2023-05-14,434237.97,3113503.95
"Excremento",2023-05-14,438484.62,3074147.94
"Muda",2023-05-14,438511.69,3074109.42
"Muda",2023-05-14,438415.91,3074163.97
"Captura",2023-05-14,456102.94,3106959.07
"Muda",2023-05-14,438357.23,3074017.65
"Captura",2023-05-14,438353.43,3074015.45
"Muda",2023-05-14,438325.42,3073988.42
"Excremento",2023-05-14,438321.13,3073997.47
"Muda",2023-05-14,438360.22,3074255.91
"Muda",2023-05-14,438464.9,3074196.9
"Muda",2023-05-14,434135.68,3110013.03
"Muda",2023-05-14,438441.02,3074220.7
"Captura",2023-05-14,438446.03,3074312.14
"Recogida",2023-05-14,455898.87,3086114.87
"Recogida",2023-05-13,444021.73,3096072.23
"Observada",2023-05-15,456758.69,3094492.88
"Observada",2023-05-15,457651,3095072.45
"Observada",2023-05-15,457669.04,3094992.29
"Muda",2023-05-15,457651,3095072.45
"Muda",2023-05-15,457657.39,3094992.83
"Recogida",2023-05-14,457130.86,3108284.49
"Captura",2023-05-15,455717.89,3097794.51
"Captura",2023-05-15,455499.9,3098007.82
"Captura",2023-05-12,458036.26,3101360.59
"Recogida",2023-05-14,457763.07,3095077.58
"Recogida",2023-05-15,452979.95,3098914.48
"Recogida",2023-05-15,456880.35,3099622.87
"Recogida",2023-05-10,450700.51,3096292.48
"Captura",2023-05-15,449980.98,3100209.14
"Recogida",2023-05-15,457568.75,3100765.43
"Recogida",2023-05-15,458191.75,3095814.42
"Muda",2023-05-15,455176.74,3097571.22
"Recogida",2023-05-15,456764.49,3098537.49
"Recogida",2023-05-15,455942.51,3096495.35
"Observada",2023-05-15,426959.44,3082043.26
"Captura",2023-05-16,455697.13,3093274.48
"Captura",2023-05-16,455697.13,3093274.48
"Recogida",2023-05-15,433538.75,3110124.79
"Captura",2023-05-16,456583.13,3093160.24
"Recogida",2023-05-11,444024.85,3086400.4
"Recogida",2023-05-16,457482.19,3096904.85
"Recogida",2023-05-16,455469.75,3096345.46
"Observada",2023-05-16,446180.25,3071890.01
"Captura",2023-05-16,456688.93,3107309.99
"Captura",2023-05-15,454594.27,3098375.07
"Muda",2023-05-16,457902.69,3095660.57
"Recogida",2023-05-16,456878.52,3106951.17
"Muda",2023-05-16,457761.42,3095636.73
"Muda",2023-05-16,457665.85,3095634.89
"Muda",2023-05-16,457808.87,3095630.72
"Muda",2023-05-16,458226.61,3095890.24
"Captura",2023-05-16,452273.02,3097499.07
"Observada",2023-05-17,456755.48,3094493.9
"Captura",2023-05-17,455032.35,3097982.57
"Captura",2023-05-17,454809.47,3097896.28
"Captura",2023-05-17,457293.72,3107577.85
"Captura",2023-05-17,457190.91,3107446.15
"Observada",2023-05-17,457649.24,3095073.51
"Captura",2023-05-17,455831.27,3098124.62
"Observada",2023-05-17,457597.8,3094994.22
"Recogida",2023-05-14,434323.04,3112594.63
"Muda",2023-05-17,457436.25,3098238.17
"Captura",2023-05-17,440209.09,3073003.1
"Muda",2023-05-17,457474.74,3094646.77
"Muda",2023-05-17,457162.84,3098050.55
"Captura",2023-05-17,434060.25,3109942.94
"Muda",2023-05-17,458479.88,3097928.13
"Recogida",2023-05-16,438259.46,3073891.06
"Captura",2023-05-17,433620.38,3109802.47
"Recogida",2023-05-17,455311.08,3098309.75
"Recogida",2023-05-17,434735.02,3113686.68
"Recogida",2023-05-17,457467.14,3108537.86
"Captura",2023-05-17,453647.04,3097809.83
"Recogida",2023-05-17,435221.72,3111533.53
"Muda",2023-05-17,457599.78,3094863.69
"Recogida",2023-05-17,457065.61,3106989.17
"Muda",2023-05-17,457575.63,3094898.84
"Muda",2023-05-17,457600.29,3094956.55
"Captura",2023-05-17,457578.53,3094959.55
"Captura",2023-05-17,457566.58,3094945.37
"Muda",2023-05-17,457450.94,3094778.86
"Muda",2023-05-17,457449.39,3094776.74
"Muda",2023-05-17,457446.22,3094746.78
"Muda",2023-05-17,457429.56,3094733.65
"Recogida",2023-05-17,458287.45,3101828.92
"Muda",2023-05-17,457433.54,3094652.46
"Muda",2023-05-17,457523.01,3094815.32
"Muda",2023-05-17,433522.97,3109793.88
"Captura",2023-05-17,457548.27,3094751.19
"Captura",2023-05-17,457561.77,3094755.03
"Captura",2023-05-17,438816.15,3073664.43
"Muda",2023-05-17,457123.91,3094058.01
"Muda",2023-05-17,457191.12,3094115.51
"Excremento",2023-05-17,457192.51,3094143.38
"Captura",2023-05-17,458535.05,3098008.9
"Captura",2023-05-17,434859.83,3112681.51
"Captura",2023-05-17,434971.4,3112718.34
"Captura",2023-05-17,438919.44,3073532.7
"Captura",2023-05-17,435251.96,3112993.92
"Recogida",2023-05-16,457506.86,3100764.41
"Captura",2023-05-17,435489.58,3112997.63
"Captura",2023-05-17,435491.87,3112998.56
"Recogida",2023-05-17,458881.66,3097988.24
"Recogida",2023-05-17,457440.65,3100944.1
"Recogida",2023-05-17,457439.08,3100944.89
"Recogida",2023-05-17,451990.61,3097452.81
"Observada",2023-05-17,434893.78,3111989.52
"Recogida",2023-05-16,439054.73,3073681.42
"Recogida",2023-05-17,458101.03,3101316.47
"Recogida",2023-05-17,447298.37,3097766.99
"Recogida",2023-05-12,450385.99,3100107.85
"Recogida",2023-05-13,449924.82,3095745.99
"Observada",2023-04-24,447914.35,3098397.4
"Captura",2023-05-18,435082.8,3112781.68
"Captura",2023-05-18,439392.73,3074431.16
"Observada",2023-05-18,456760.62,3094493.01
"Observada",2023-05-18,457602.56,3094985.5
"Observada",2023-05-18,457648.23,3095075.83
"Muda",2023-05-18,457561.94,3108110.74
"Muda",2023-05-18,433816.03,3109575.9
"Captura",2023-05-18,457270.98,3107836.53
"Captura",2023-05-18,433637.07,3109777.6
"Captura",2023-05-18,457916.1,3108268.6
"Recogida",2023-05-18,458101.87,3101310.41
"Captura",2023-05-18,435161.33,3112673.54
"Recogida",2023-05-18,458230.46,3095519.66
"Captura",2023-05-18,457707.77,3098117.7
"Captura",2023-05-18,432286.49,3109997.07
"Excremento",2023-05-18,433597.79,3109829.16
"Recogida",2023-05-18,450743.84,3097096.55
"Excremento",2023-05-18,433827.79,3109567.16
"Captura",2023-05-18,457430.22,3098241.4
"Captura",2023-05-18,457221.42,3098158.86
"Muda",2023-05-18,433579.46,3109844.32
"Captura",2023-05-18,434107.38,3109451.68
"Captura",2023-05-18,434107.38,3109451.68
"Muda",2023-05-18,457429.32,3098289.35
"Captura",2023-05-18,456804,3098226.62
"Recogida",2023-05-17,433701.85,3108738.04
"Captura",2023-05-18,457592.61,3098180.02
"Captura",2023-05-18,454136.22,3099247.83
"Recogida",2023-05-18,439316.3,3079104.69
"Observada",2023-05-18,451235.61,3097438.08
"Captura",2023-05-18,453325.34,3097767.57
"Observada",2023-05-18,457065.58,3106988.69
"Observada",2023-05-18,457672.26,3108841.42
"Captura",2023-05-19,458041.61,3101802.16
"Muda",2023-05-19,458027.49,3101745.81
"Captura",2023-05-19,446190.43,3071892.62
"Captura",2023-05-19,456425.83,3093266.78
"Excremento",2023-05-19,438509.68,3074032.63
"Captura",2023-05-19,456760.12,3093459.03
"Muda",2023-05-19,455637.52,3100078.35
"Captura",2023-05-19,457458.13,3100693.33
"Muda",2023-05-19,457473.33,3100732.7
"Muda",2023-05-19,457748.6,3100823.26
"Excremento",2023-05-19,438300.24,3073982.18
"Captura",2023-05-19,455003.51,3088366.58
"Captura",2023-05-19,457017.93,3094033.48
"Recogida",2023-05-19,431545.57,3113787.35
"Muda",2023-05-19,457792.98,3100233.98
"Captura",2023-05-19,457722.13,3093386.78
"Muda",2023-05-19,457920.39,3100272.85
"Recogida",2023-05-19,457064.73,3107009.98
"Captura",2023-05-19,434297.07,3110803.14
"Captura",2023-05-19,457048.42,3093743.98
"Observada",2023-05-19,450061,3095676.79
"Muda",2023-05-19,450076.75,3095693.37
"Muda",2023-05-19,438625.99,3074075.38
"Muda",2023-05-19,438581.14,3074008.44
"Muda",2023-05-19,438492.26,3074016.86
"Muda",2023-05-19,438481.77,3074040.2
"Muda",2023-05-19,438393.73,3074046.28
"Muda",2023-05-19,438529.56,3073895.55
"Muda",2023-05-19,450064.07,3095639.16
"Muda",2023-05-19,438343.38,3073917.92
"Muda",2023-05-19,438342.71,3073989.06
"Excremento",2023-05-19,438327.68,3074015.05
"Muda",2023-05-19,438325.28,3074005.03
"Observada",2023-05-19,457764.4,3108018.77
"Muda",2023-05-19,458529.43,3100418.5
"Captura",2023-05-19,435079.64,3113138.63
"Muda",2023-05-19,451394.59,3096115.77
"Muda",2023-05-19,451375.09,3096153.33
"Muda",2023-05-19,451391.74,3096180.63
"Muda",2023-05-19,451396.54,3096188.45
"Muda",2023-05-19,451374.82,3096194.22
"Muda",2023-05-19,451350.85,3096195.59
"Captura",2023-05-19,451304.45,3096214.63
"Captura",2023-05-19,451176.53,3096148.38
"Captura",2023-05-19,434963.37,3112711.04
"Muda",2023-05-19,458289.13,3101724.07
"Muda",2023-05-19,451551.93,3096110.79
"Recogida",2023-05-19,436442.13,3114070.73
"Captura",2023-05-19,453166.81,3096753.74
"Recogida",2023-05-19,452582.29,3096902.96
"Recogida",2023-05-19,453307,3097953.16
"Recogida",2023-05-19,433571.83,3107116.56
"Captura",2023-05-20,440217.36,3072827.87
"Captura",2023-05-20,440470.19,3072978.31
"Excremento",2023-05-20,439799.07,3072885.57
"Captura",2023-05-20,439779.35,3072531.25
"Captura",2023-05-20,458036.41,3100964.08
"Captura",2023-05-20,458127.91,3100926.91
"Muda",2023-05-20,458686.03,3101160.15
"Muda",2023-05-20,458729.43,3101129.13
"Recogida",2023-05-20,456740.96,3100702.23
"Muda",2023-05-20,453330.57,3098524.4
"Recogida",2023-05-20,453312.1,3097961.05
"Recogida",2023-05-20,453320.91,3097951.25
"Captura",2023-05-20,434357.2,3110826.62
"Captura",2023-05-20,457440.11,3098272.18
"Captura",2023-05-20,457447.71,3107907.18
"Muda",2023-05-20,456872.81,3098187.27
"Recogida",2023-05-20,457052.48,3106979.76
"Captura",2023-05-20,457430.89,3108165.14
"Muda",2023-05-21,455438.19,3098628.35
"Muda",2023-05-21,456868.02,3107278.59
"Captura",2023-05-21,456943.88,3106897.34
"Captura",2023-05-21,435027.27,3112777.39
"Captura",2023-05-21,449812.12,3095756.68
"Excremento",2023-05-21,457071.73,3107164.31
"Recogida",2023-05-21,458389.3,3097998.12
"Recogida",2023-05-21,456904.75,3098162.83
"Captura",2023-05-21,457468.76,3108347.46
"Recogida",2023-05-21,457312.43,3108226.53
"Captura",2023-05-21,453383.72,3097636.79
"Recogida",2023-05-21,453639.45,3097927.71
"Recogida",2023-05-21,431552.92,3113819.54
"Observada",2023-05-21,453578.93,3100777.49
"Observada",2023-05-21,434872.88,3079867.52
"Muda",2023-05-21,457291.22,3107518.81
"Captura",2023-05-21,432481.5,3109727.51
"Muda",2023-05-21,457258.04,3107494.59
"Recogida",2023-05-21,434339.45,3112594.34
"Captura",2023-05-22,455697.13,3093274.48
"Recogida",2023-05-22,455909.21,3093153.09
"Captura",2023-05-22,456744.78,3093316.36
"Recogida",2023-05-22,432098.36,3114147.5
"Observada",2023-05-22,456758.06,3094494.49
"Recogida",2023-05-22,431789.32,3110683.99
"Observada",2023-05-22,457809.99,3095106.42
"Observada",2023-05-22,457589.32,3094939.81
"Muda",2023-05-22,457486.72,3093301.05
"Recogida",2023-05-22,435148.77,3112399.31
"Recogida",2023-05-22,431785.7,3113971.1
"Recogida",2023-05-22,458737.35,3100985.78
"Captura",2023-05-22,455652.67,3099108.81
"Recogida",2023-05-20,458252.28,3108230.99
"Recogida",2023-05-22,452959.53,3098627.14
"Recogida",2023-05-22,453055.88,3098957.39
"Recogida",2023-05-22,458548.85,3108376.64
"Observada",2023-05-22,455209.68,3097896.98
"Captura",2023-05-22,456175.87,3097828
"Recogida",2023-05-22,435027.25,3112859.32
"Captura",2023-05-23,455717.89,3097794.51
"Recogida",2023-05-22,452573.38,3097173.45
"Captura",2023-05-23,455763.46,3098131.69
"Recogida",2023-05-23,452995.29,3098520.55
"Recogida",2023-05-21,452409.49,3098420.11
"Recogida",2023-05-23,457349.58,3108187.17
"Captura",2023-05-23,455300.14,3096585.64
"Captura",2023-05-23,455014.11,3096552.59
"Observada",2023-05-23,455678.33,3096338.1
"Recogida",2023-05-23,452456.37,3097167.33
"Recogida",2023-05-23,457566.6,3108230.25
"Recogida",2023-05-23,430739.05,3108573.67
"Recogida",2023-05-23,449438.67,3095126.65
"Recogida",2023-05-23,457298.19,3108279.85
"Observada",2023-05-24,456753.47,3094493.25
"Captura",2023-05-24,458531.56,3101690.55
"Observada",2023-05-24,457631.54,3094962.61
"Observada",2023-05-24,457796.65,3095100.04
"Excremento",2023-05-24,438386.9,3073980.46
"Captura",2023-05-24,457548.27,3094751.19
"Captura",2023-05-24,458287.41,3101887.56
"Captura",2023-05-24,432289.69,3110422.66
"Captura",2023-05-24,452741.9,3098417.31
"Captura",2023-05-24,458641.28,3101375.51
"Captura",2023-05-24,434315.76,3110787.15
"Captura",2023-05-24,458705.69,3101099.82
"Captura",2023-05-24,452040.84,3096173.03
"Captura",2023-05-24,453434.11,3098539.17
"Captura",2023-05-24,458606.13,3101122.22
"Muda",2023-05-24,458696.61,3101304.43
"Recogida",2023-05-24,435009.9,3112816.52
"Captura",2023-05-24,458472.37,3101607.42
"Captura",2023-05-24,458383.54,3101640.43
"Muda",2023-05-24,458229.86,3101705.91
"Muda",2023-05-24,458583.26,3101694.55
"Captura",2023-05-24,450930.32,3096145.41
"Recogida",2023-05-24,435276.84,3112755.55
"Recogida",2023-05-24,434339.45,3112594.34
"Captura",2023-05-24,456373.2,3098648.53
"Recogida",2023-05-24,432373.56,3114453.11
"Muda",2023-05-24,455636.73,3093110.68
"Captura",2023-05-24,455680.81,3099095.38
"Captura",2023-05-24,455312.28,3099412.67
"Recogida",2023-05-24,454681.87,3099201.92
"Captura",2023-05-24,458121.22,3100210.42
"Captura",2023-05-24,457936.12,3100154.05
"Recogida",2023-05-21,439978.8,3074220.6
"Recogida",2023-05-24,439449.17,3074552.12
"Captura",2023-05-24,440217.36,3072827.87
"Captura",2023-05-24,457527.4,3100459.81
"Captura",2023-05-24,457656.13,3100330.36
"Captura",2023-05-24,457746.49,3100338.27
"Muda",2023-05-25,458222.18,3101694.53
"Muda",2023-05-25,458210.35,3101691.5
"Captura",2023-05-24,457045.66,3093318.49
"Muda",2023-05-25,458276.49,3101729.71
"Muda",2023-05-25,458285.77,3101740.67
"Muda",2023-05-25,458279.36,3101725.67
"Muda",2023-05-25,458275.38,3101723.78
"Muda",2023-05-25,458264.51,3101703.32
"Muda",2023-05-25,458249.43,3101688.93
"Muda",2023-05-25,458261.52,3101687.21
"Observada",2023-05-24,459849.35,3100755.41
"Muda",2023-05-25,458266.76,3101681.96
"Observada",2023-05-24,457699.62,3108710.51
"Captura",2023-05-25,434655.54,3112594.13
"Muda",2023-05-25,439476.3,3074388.43
"Captura",2023-05-25,456344.81,3093316.26
"Excremento",2023-05-25,439388.14,3074171.05
"Muda",2023-05-25,439616.03,3074841.37
"Muda",2023-05-25,439625.21,3074846.74
"Captura",2023-05-24,452673.01,3097676.93
"Captura",2023-05-24,455661.41,3093256.3
"Muda",2023-05-25,452842.81,3097767.58
"Recogida",2023-05-25,435024.1,3112826.49
"Captura",2023-05-25,452014.28,3097569.66
"Muda",2023-05-25,452025.74,3097577.1
"Muda",2023-05-25,451959.46,3097590.89
"Recogida",2023-05-25,453341.31,3097983.3
"Excremento",2023-05-25,439099.06,3074875.65
"Muda",2023-05-25,439098.78,3074992.02
"Muda",2023-05-25,439070.16,3074980.46
"Captura",2023-05-25,439076.96,3074805.16
"Excremento",2023-05-25,438568.85,3074477.88
"Muda",2023-05-25,438569.22,3074480.68
"Muda",2023-05-25,438524.48,3074506.18
"Muda",2023-05-25,454237.63,3109153.77
"Captura",2023-05-25,435112.93,3112877.55
"Observada",2023-05-25,452582.91,3096879.19
"Muda",2023-05-25,454179.65,3109170.78
"Recogida",2023-05-25,457735.63,3101104.18
"Observada",2023-05-26,456754.6,3094492.94
"Observada",2023-05-26,457588.15,3094966.49
"Recogida",2023-05-25,458028.16,3101304.94
"Muda",2023-05-26,458559.77,3101695.05
"Captura",2023-05-26,434674.29,3112545.15
"Captura",2023-05-26,456986.28,3093234.51
"Muda",2023-05-26,457980.43,3101236.28
"Recogida",2023-05-26,458383.41,3108305.53
"Muda",2023-05-26,456943.25,3093113.15
"Muda",2023-05-26,458314.83,3100284.66
"Excremento",2023-05-26,438494.87,3074524.12
"Excremento",2023-05-26,438489.16,3074548.88
"Muda",2023-05-26,457023.81,3092935.18
"Recogida",2023-05-26,452736.55,3101210.66
"Muda",2023-05-26,457055.51,3093044.48
"Muda",2023-05-26,457069.98,3093003.13
"Muda",2023-05-26,457144.29,3092982.55
"Excremento",2023-05-26,438538.19,3074754.37
"Muda",2023-05-26,457130.46,3093100.52
"Captura",2023-05-26,456972.08,3092838.1
"Muda",2023-05-26,456991.58,3092916.35
"Captura",2023-05-26,438546.28,3074648.11
"Captura",2023-05-21,457263.19,3107499.21
"Captura",2023-05-26,457515.41,3100497.59
"Muda",2023-05-26,438651.43,3074364.64
"Captura",2023-05-26,456926.1,3100940.41
"Captura",2023-05-26,438658.45,3074803.6
"Muda",2023-05-26,438435.76,3074428.85
"Captura",2023-05-26,438607.2,3075271.81
"Captura",2023-05-26,432353.09,3109926.79
"Recogida",2023-05-26,451897.56,3096121.68
"Muda",2023-05-25,455473.89,3109257.98
"Recogida",2023-05-26,454661.69,3088813.7
"Muda",2023-05-26,457188.26,3098084.97
"Captura",2023-05-26,457508.41,3100467.86
"Muda",2023-05-26,457509.18,3100418.47
"Muda",2023-05-26,457186.9,3098102.79
"Captura",2023-05-26,458225.47,3100227.76
"Captura",2023-05-26,458177.44,3100155.22
"Captura",2023-05-26,458281.09,3100254.26
"Captura",2023-05-26,433641.35,3109770.69
"Captura",2023-05-26,433641.42,3109768.11
"Muda",2023-05-26,456992.46,3092918.77
"Muda",2023-05-26,458549.92,3101701.16
"Captura",2023-05-26,458489.29,3101644.77
"Captura",2023-05-26,435037.29,3112662.85
"Excremento",2023-05-26,438414.27,3074534.92
"Observada",2023-05-26,457835.74,3095093.59
"Recogida",2023-05-27,434339.45,3112594.34
"Muda",2023-05-27,457254.93,3107531.29
"Muda",2023-05-27,457256.33,3107532
"Recogida",2023-05-27,455637.79,3098558.81
"Captura",2023-05-27,432440.92,3109882.35
"Muda",2023-05-27,457071.43,3107171.11
"Muda",2023-05-27,438299.85,3073985.71
"Recogida",2023-05-27,440480.17,3072987.04
"Recogida",2023-05-27,434128.58,3106243.15
"Captura",2023-05-27,457221.93,3107483.89
"Recogida",2023-05-27,455237.64,3086582.63
"Muda",2023-05-27,456868.63,3106835.59
"Muda",2023-05-27,457051.83,3107089.71
"Muda",2023-05-27,457052.79,3107107.55
"Muda",2023-05-27,457059.41,3107100.16
"Muda",2023-05-27,457201.01,3107481.13
"Captura",2023-05-27,457529.93,3107986.62
"Recogida",2023-05-27,435153.94,3114517.8
"Recogida",2023-05-27,431078.65,3110334.89
"Muda",2023-05-28,450958.31,3096153.4
"Muda",2023-05-28,450958.31,3096153.4
"Captura",2023-05-28,432166.8,3110114.25
"Recogida",2023-05-28,458015.53,3108226.52
"Captura",2023-05-28,433783.96,3109169.14
"Captura",2023-05-28,433802.41,3109078.69
"Captura",2023-05-28,452130.67,3098372.07
"Recogida",2023-05-28,434347.14,3112597.61
"Captura",2023-05-28,454698.23,3099270.86
"Muda",2023-05-28,433787.97,3108877.59
"Recogida",2023-05-28,453244.9,3096773.68
"Captura",2023-05-28,457274.12,3107490.24
"Recogida",2023-05-28,434701.75,3111265.83
"Recogida",2023-05-28,434701.38,3111266.57
"Captura",2023-05-28,454297.29,3097782.25
"Captura",2023-05-28,457367.27,3100496.6
"Recogida",2023-05-28,452568.91,3099008.71
"Observada",2023-05-29,456753.46,3094489.68
"Observada",2023-05-29,457834.28,3095096.2
"Observada",2023-05-29,457577.36,3094929.31
"Recogida",2023-05-29,453306.02,3097971.69
"Observada",2023-05-28,455152.57,3102730
"Recogida",2023-05-29,435342.17,3112747.87
"Observada",2023-05-29,441761.16,3096260.39
"Recogida",2023-05-29,458302.07,3101872.8
"Recogida",2023-05-29,458982.58,3098469.99
"Recogida",2023-05-29,457462.96,3100411.71
"Recogida",2023-05-29,450805.48,3096312.57
"Recogida",2023-05-20,457921.35,3098873.91
"Recogida",2023-05-20,457921.35,3098873.91
"Recogida",2023-05-29,440641.97,3071610.6
"Recogida",2023-05-30,437918.32,3073231.09
"Recogida",2023-05-30,457840.93,3095055.63
"Observada",2023-05-30,457443.08,3100750.62
"Recogida",2023-05-30,457065.72,3100824.18
"Observada",2023-05-30,459118.63,3097764.41
"Recogida",2023-05-30,461479.48,3094122.11
"Captura",2023-05-30,457579.18,3108042
"Recogida",2023-05-30,457384.75,3107643
"Captura",2023-05-31,454980.18,3097965.82
"Captura",2023-05-31,440217.36,3072827.87
